url_count,ip_url_count,suspicious_tld_count,long_url_count,urgent_count,credential_count,threat_count,reply_to_mismatch,attachment_count,suspicious_attachment_count,text_length,exclamation_count,label
0,0,0,0,0,0,1,0,0,0,859,1,0
0,0,0,0,1,1,0,0,3,0,357,1,0
4,0,0,4,1,1,1,0,3,0,160,2,0
1,0,0,1,0,0,0,0,0,0,2974,3,0
0,0,0,0,0,0,0,0,3,0,503,2,0
4,0,0,4,1,1,1,0,0,0,2012,3,0
0,0,0,0,1,1,0,0,1,0,509,1,0
1,0,0,1,0,1,0,0,0,0,2668,1,0
4,0,0,2,0,1,0,0,1,0,1017,1,0
1,0,0,0,1,1,1,0,2,0,2165,2,0
5,0,0,4,0,1,0,0,1,0,2810,2,0
0,0,0,0,1,1,0,0,1,0,2851,3,0
4,0,0,3,1,0,1,0,1,0,1325,1,0
4,0,0,3,0,0,0,0,3,0,2718,0,0
5,0,0,5,1,1,0,0,2,0,2838,3,0
5,0,0,1,1,1,0,0,3,0,897,2,0
3,0,0,1,1,1,0,0,0,0,471,1,0
1,0,0,1,1,1,1,0,3,0,875,3,0
5,0,0,2,1,0,0,0,0,0,1599,2,0
2,0,0,1,1,0,1,0,3,0,505,1,0
4,0,0,1,1,1,1,0,0,0,116,0,0
2,0,0,2,1,1,0,0,3,0,899,2,0
3,0,0,2,0,0,1,0,1,0,1789,0,0
1,0,0,1,0,0,0,0,3,0,2833,0,0
0,0,0,0,1,0,1,0,3,0,1382,2,0
3,0,0,2,1,0,0,0,3,0,1785,0,0
5,0,0,1,0,1,1,0,1,0,2311,3,0
4,0,0,4,1,1,1,0,1,0,167,1,0
0,0,0,0,1,1,0,0,1,0,2658,0,0
0,0,0,0,1,0,1,0,0,0,2256,2,0
0,0,0,0,1,1,0,0,1,0,295,1,0
3,0,0,2,0,0,1,0,1,0,2942,0,0
2,0,0,1,1,0,1,0,1,0,974,0,0
5,0,0,0,1,1,1,0,2,0,1893,0,0
4,0,0,2,1,0,0,0,3,0,1494,0,0
4,0,0,4,1,0,0,0,0,0,1502,2,0
0,0,0,0,1,1,1,0,2,0,2323,2,0
2,0,0,0,0,0,1,0,2,0,2830,2,0
0,0,0,0,0,1,1,0,3,0,2404,1,0
1,0,0,0,1,0,0,0,3,0,312,2,0
2,0,0,1,0,0,1,0,3,0,1106,1,0
4,0,0,1,1,1,0,0,3,0,1654,2,0
2,0,0,2,1,1,1,0,0,0,2228,3,0
3,0,0,2,0,1,1,0,0,0,1977,3,0
0,0,0,0,0,0,0,0,0,0,2861,2,0
5,0,0,5,0,1,1,0,2,0,2007,0,0
4,0,0,2,0,0,1,0,1,0,731,0,0
4,0,0,2,0,1,0,0,1,0,2352,1,0
0,0,0,0,1,1,0,0,3,0,219,2,0
4,0,0,4,1,1,1,0,3,0,1129,3,0
2,0,0,2,0,0,1,0,3,0,1280,2,0
1,0,0,1,0,1,1,0,2,0,2534,3,0
0,0,0,0,1,1,0,0,3,0,1583,2,0
3,0,0,1,1,1,1,0,0,0,609,0,0
3,0,0,0,0,0,1,0,0,0,1000,2,0
5,0,0,3,1,1,0,0,1,0,949,3,0
0,0,0,0,1,1,1,0,2,0,1108,2,0
0,0,0,0,1,0,1,0,2,0,974,3,0
1,0,0,1,0,0,0,0,3,0,839,3,0
0,0,0,0,1,1,0,0,0,0,2990,1,0
5,0,0,2,1,1,0,0,2,0,349,0,0
4,0,0,2,1,0,0,0,1,0,670,1,0
1,0,0,1,1,0,1,0,3,0,1295,2,0
3,0,0,2,0,0,0,0,3,0,407,3,0
2,0,0,0,1,1,1,0,2,0,1646,0,0
1,0,0,1,1,1,1,0,2,0,740,1,0
5,0,0,4,1,0,0,0,2,0,2518,2,0
0,0,0,0,1,0,1,0,1,0,1699,0,0
4,0,0,4,1,0,0,0,0,0,2732,1,0
1,0,0,1,0,0,0,0,0,0,2580,3,0
3,0,0,1,1,1,1,0,0,0,984,0,0
2,0,0,2,0,1,0,0,0,0,2450,1,0
2,0,0,0,1,1,1,0,0,0,1721,3,0
3,0,0,3,1,1,1,0,1,0,2708,1,0
1,0,0,0,0,1,0,0,1,0,1313,3,0
5,0,0,0,0,0,1,0,0,0,401,0,0
1,0,0,1,0,0,0,0,1,0,2929,3,0
4,0,0,4,0,0,1,0,1,0,840,0,0
5,0,0,0,1,1,0,0,2,0,1756,0,0
0,0,0,0,0,1,1,0,3,0,2026,2,0
2,0,0,2,0,1,0,0,0,0,2070,0,0
1,0,0,0,0,0,0,0,1,0,1160,0,0
5,0,0,1,1,0,0,0,0,0,877,0,0
1,0,0,1,0,0,0,0,3,0,982,0,0
0,0,0,0,1,1,0,0,0,0,2728,2,0
0,0,0,0,1,1,1,0,2,0,2416,1,0
1,0,0,0,0,1,1,0,1,0,269,1,0
4,0,0,1,0,0,0,0,1,0,1307,1,0
3,0,0,1,0,0,1,0,1,0,519,1,0
3,0,0,2,1,1,1,0,0,0,2350,1,0
5,0,0,2,0,1,1,0,0,0,1004,0,0
5,0,0,5,1,1,0,0,3,0,2791,3,0
0,0,0,0,0,1,0,0,0,0,1031,3,0
1,0,0,0,1,0,1,0,2,0,655,0,0
5,0,0,4,0,0,0,0,0,0,901,2,0
0,0,0,0,0,1,0,0,0,0,2474,3,0
0,0,0,0,1,1,0,0,0,0,538,0,0
0,0,0,0,0,0,1,0,3,0,2160,3,0
5,0,0,1,0,1,0,0,1,0,303,3,0
3,0,0,2,0,1,1,0,3,0,648,0,0
2,0,0,0,0,1,0,0,1,0,354,2,0
1,0,0,1,1,0,1,0,1,0,1848,1,0
0,0,0,0,0,0,1,0,2,0,194,0,0
1,0,0,1,1,1,1,0,2,0,2253,1,0
3,0,0,0,1,1,1,0,0,0,2084,1,0
4,0,0,0,0,0,0,0,1,0,1710,3,0
0,0,0,0,1,0,1,0,0,0,197,2,0
5,0,0,1,0,0,1,0,3,0,2707,1,0
1,0,0,1,0,0,1,0,2,0,634,2,0
1,0,0,1,0,1,0,0,0,0,1383,2,0
2,0,0,0,1,1,1,0,0,0,1058,0,0
3,0,0,0,0,0,1,0,0,0,798,0,0
3,0,0,2,1,0,1,0,0,0,1178,2,0
3,0,0,0,0,0,0,0,1,0,410,1,0
2,0,0,2,0,1,0,0,0,0,1762,2,0
2,0,0,1,0,0,0,0,2,0,477,0,0
0,0,0,0,0,1,1,0,3,0,1100,1,0
2,0,0,1,0,1,1,0,0,0,100,1,0
0,0,0,0,0,1,1,0,3,0,1721,1,0
5,0,0,1,1,0,0,0,2,0,1663,2,0
4,0,0,0,0,1,0,0,0,0,1927,0,0
4,0,0,2,0,0,0,0,3,0,1808,0,0
2,0,0,2,0,0,1,0,3,0,2297,3,0
5,0,0,5,1,0,1,0,2,0,562,3,0
0,0,0,0,0,1,0,0,0,0,1606,3,0
0,0,0,0,1,1,1,0,1,0,1682,2,0
0,0,0,0,0,0,0,0,2,0,1269,3,0
1,0,0,1,1,1,0,0,2,0,634,3,0
0,0,0,0,1,1,0,0,1,0,2628,0,0
0,0,0,0,0,0,0,0,1,0,194,0,0
5,0,0,5,0,0,1,0,0,0,1963,1,0
1,0,0,1,1,1,0,0,3,0,1326,0,0
3,0,0,0,1,1,0,0,1,0,1693,0,0
2,0,0,0,0,1,0,0,0,0,2413,3,0
0,0,0,0,0,0,1,0,1,0,842,1,0
0,0,0,0,1,0,0,0,3,0,306,3,0
0,0,0,0,1,1,0,0,0,0,2717,3,0
2,0,0,0,0,1,0,0,0,0,2708,0,0
5,0,0,3,1,1,0,0,3,0,663,0,0
1,0,0,1,1,0,0,0,0,0,2441,2,0
5,0,0,2,1,0,0,0,1,0,1597,3,0
1,0,0,1,1,1,0,0,0,0,1711,0,0
4,0,0,0,0,1,0,0,1,0,919,3,0
1,0,0,0,1,1,1,0,2,0,2031,2,0
5,0,0,5,0,0,0,0,2,0,1881,2,0
1,0,0,0,0,0,1,0,1,0,553,1,0
4,0,0,1,0,0,0,0,2,0,2082,0,0
1,0,0,0,1,1,1,0,3,0,2828,1,0
0,0,0,0,1,0,0,0,0,0,2896,3,0
2,0,0,2,1,0,0,0,3,0,2589,0,0
5,0,0,2,1,1,1,0,3,0,899,3,0
3,0,0,0,0,1,1,0,0,0,2347,1,0
1,0,0,0,1,0,1,0,1,0,1995,3,0
2,0,0,0,0,0,1,0,1,0,1265,0,0
1,0,0,1,1,0,0,0,0,0,374,1,0
5,0,0,5,0,0,0,0,0,0,284,2,0
0,0,0,0,1,1,0,0,3,0,112,1,0
5,0,0,1,1,0,0,0,2,0,773,0,0
1,0,0,0,1,0,0,0,0,0,2080,2,0
2,0,0,0,0,1,0,0,0,0,1013,0,0
3,0,0,1,1,1,1,0,0,0,2571,0,0
0,0,0,0,1,0,0,0,0,0,1094,1,0
2,0,0,2,0,0,1,0,1,0,1030,1,0
4,0,0,0,1,0,1,0,0,0,1858,1,0
1,0,0,1,1,1,0,0,0,0,2085,0,0
2,0,0,0,0,0,1,0,1,0,1562,3,0
0,0,0,0,1,1,1,0,0,0,2804,3,0
1,0,0,0,0,0,0,0,2,0,2312,2,0
2,0,0,0,1,1,0,0,1,0,1863,2,0
3,0,0,3,0,0,1,0,0,0,1194,0,0
0,0,0,0,1,1,1,0,1,0,2552,3,0
3,0,0,2,0,0,0,0,3,0,498,1,0
2,0,0,1,1,1,1,0,1,0,927,3,0
5,0,0,2,0,1,1,0,2,0,1344,1,0
1,0,0,1,0,1,0,0,3,0,1840,1,0
5,0,0,5,1,0,0,0,0,0,902,0,0
5,0,0,1,1,0,1,0,1,0,2847,2,0
4,0,0,2,0,1,1,0,2,0,826,1,0
1,0,0,1,0,1,0,0,0,0,649,1,0
5,0,0,3,1,1,0,0,2,0,2001,0,0
5,0,0,0,1,0,1,0,2,0,1318,3,0
2,0,0,2,0,1,0,0,2,0,1290,2,0
0,0,0,0,1,1,0,0,3,0,1657,1,0
0,0,0,0,1,1,1,0,2,0,360,1,0
0,0,0,0,1,1,1,0,0,0,2725,3,0
3,0,0,1,1,0,1,0,0,0,1938,2,0
5,0,0,5,1,0,0,0,1,0,2209,2,0
1,0,0,0,0,1,1,0,1,0,762,2,0
4,0,0,4,1,1,1,0,3,0,841,0,0
5,0,0,4,0,1,0,0,3,0,813,0,0
2,0,0,1,1,1,1,0,3,0,2813,2,0
5,0,0,4,0,1,1,0,0,0,1072,2,0
4,0,0,2,0,1,1,0,2,0,850,1,0
4,0,0,1,0,0,0,0,1,0,670,2,0
2,0,0,1,1,0,0,0,3,0,1085,3,0
1,0,0,0,1,0,0,0,0,0,1334,2,0
4,0,0,4,0,1,0,0,2,0,1065,3,0
1,0,0,1,1,0,0,0,0,0,1567,3,0
3,0,0,1,1,1,1,0,1,0,250,3,0
3,0,0,0,1,1,0,0,2,0,1115,2,0
2,0,0,2,0,0,1,0,0,0,2741,1,0
0,0,0,0,0,1,1,0,1,0,2360,2,0
0,0,0,0,1,0,1,0,3,0,2537,3,0
2,0,0,1,0,1,1,0,0,0,1511,2,0
5,0,0,4,1,0,0,0,1,0,960,0,0
1,0,0,1,0,1,1,0,3,0,1218,1,0
5,0,0,4,1,1,0,0,0,0,2153,3,0
1,0,0,0,0,1,1,0,3,0,1895,0,0
0,0,0,0,1,0,0,0,0,0,2149,0,0
5,0,0,2,0,0,1,0,3,0,1559,2,0
4,0,0,1,0,0,0,0,3,0,1827,2,0
5,0,0,4,0,0,1,0,2,0,2074,3,0
1,0,0,0,1,0,1,0,0,0,2504,3,0
2,0,0,2,0,0,0,0,3,0,1019,0,0
4,0,0,3,1,0,1,0,3,0,1770,3,0
5,0,0,3,0,1,0,0,0,0,1168,2,0
1,0,0,1,1,1,0,0,3,0,709,3,0
3,0,0,3,0,0,0,0,0,0,2847,0,0
5,0,0,0,0,1,1,0,3,0,2815,0,0
2,0,0,0,1,1,1,0,2,0,1404,1,0
3,0,0,2,1,1,1,0,3,0,1117,1,0
0,0,0,0,1,1,0,0,0,0,2014,0,0
4,0,0,1,0,0,0,0,2,0,1427,2,0
5,0,0,4,1,0,1,0,3,0,1057,3,0
2,0,0,1,1,0,0,0,2,0,1167,2,0
1,0,0,0,0,1,0,0,3,0,282,1,0
2,0,0,0,0,0,0,0,2,0,2598,3,0
2,0,0,2,1,1,1,0,2,0,1616,0,0
3,0,0,1,0,1,0,0,3,0,2737,2,0
3,0,0,2,1,1,0,0,2,0,1092,0,0
3,0,0,0,0,0,0,0,3,0,1028,3,0
2,0,0,1,0,1,1,0,3,0,1616,3,0
5,0,0,3,1,1,1,0,1,0,104,3,0
3,0,0,3,1,1,1,0,2,0,2446,0,0
3,0,0,1,1,0,0,0,0,0,162,1,0
4,0,0,4,0,1,1,0,0,0,1361,2,0
0,0,0,0,0,0,1,0,0,0,1445,2,0
4,0,0,0,0,0,0,0,2,0,770,2,0
0,0,0,0,0,1,0,0,1,0,963,2,0
3,0,0,3,1,1,1,0,3,0,2161,2,0
4,0,0,4,1,1,1,0,0,0,1950,2,0
3,0,0,3,1,1,0,0,3,0,357,2,0
2,0,0,0,1,0,1,0,0,0,232,2,0
4,0,0,1,1,0,0,0,2,0,1013,0,0
0,0,0,0,1,1,1,0,2,0,2707,2,0
0,0,0,0,0,1,0,0,2,0,1373,2,0
3,0,0,3,0,0,1,0,1,0,347,0,0
3,0,0,0,0,0,0,0,2,0,2682,0,0
2,0,0,2,1,0,0,0,0,0,1236,3,0
0,0,0,0,1,1,0,0,1,0,2070,3,0
4,0,0,2,1,1,1,0,1,0,1224,1,0
4,0,0,0,1,0,1,0,2,0,1715,2,0
3,0,0,2,0,0,1,0,1,0,2947,2,0
4,0,0,1,1,0,1,0,2,0,414,0,0
5,0,0,1,1,1,1,0,1,0,2629,3,0
0,0,0,0,1,0,1,0,2,0,2017,1,0
2,0,0,2,0,0,0,0,0,0,2919,3,0
4,0,0,3,0,1,0,0,0,0,441,1,0
1,0,0,0,0,1,0,0,1,0,1196,1,0
1,0,0,1,0,1,0,0,0,0,895,2,0
1,0,0,0,1,0,0,0,1,0,849,2,0
3,0,0,1,0,1,0,0,3,0,2187,1,0
4,0,0,3,1,0,1,0,0,0,208,2,0
1,0,0,0,0,0,1,0,2,0,2006,2,0
4,0,0,1,1,0,0,0,3,0,1287,3,0
4,0,0,3,0,0,0,0,2,0,1588,2,0
5,0,0,4,1,0,1,0,0,0,897,2,0
2,0,0,1,0,0,1,0,1,0,2447,1,0
1,0,0,1,1,0,0,0,3,0,1987,1,0
3,0,0,1,1,0,1,0,1,0,450,3,0
4,0,0,1,1,0,0,0,2,0,2582,0,0
5,0,0,5,0,0,0,0,2,0,2397,3,0
5,0,0,2,0,0,0,0,1,0,2969,2,0
1,0,0,0,0,0,0,0,0,0,1194,1,0
5,0,0,4,1,1,1,0,1,0,323,0,0
5,0,0,0,1,0,0,0,0,0,2934,2,0
3,0,0,3,0,1,0,0,2,0,2183,3,0
5,0,0,4,0,1,0,0,0,0,1944,1,0
4,0,0,0,1,1,0,0,1,0,1231,2,0
5,0,0,1,0,0,0,0,1,0,1544,1,0
3,0,0,2,0,0,0,0,0,0,1579,0,0
3,0,0,0,1,1,0,0,3,0,2233,1,0
0,0,0,0,1,0,0,0,2,0,483,0,0
4,0,0,4,0,1,1,0,0,0,2911,3,0
4,0,0,1,1,1,0,0,0,0,1414,1,0
4,0,0,1,0,0,0,0,0,0,652,0,0
2,0,0,2,0,0,0,0,1,0,2311,2,0
0,0,0,0,0,1,0,0,0,0,775,3,0
2,0,0,0,1,1,0,0,2,0,216,1,0
4,0,0,0,0,0,0,0,2,0,2395,0,0
5,0,0,3,1,0,1,0,2,0,1960,3,0
4,0,0,1,0,0,0,0,2,0,869,3,0
4,0,0,1,1,0,1,0,1,0,2496,3,0
1,0,0,1,1,0,0,0,1,0,827,1,0
5,0,0,4,1,1,0,0,1,0,267,1,0
5,0,0,2,0,0,1,0,1,0,1345,0,0
0,0,0,0,0,1,1,0,0,0,1071,0,0
4,0,0,4,0,1,0,0,3,0,1307,2,0
3,0,0,3,1,0,0,0,0,0,343,1,0
3,0,0,0,0,0,0,0,3,0,2041,2,0
0,0,0,0,0,0,1,0,2,0,1557,1,0
3,0,0,2,0,0,1,0,0,0,319,3,0
4,0,0,0,0,1,1,0,0,0,1929,0,0
4,0,0,1,1,1,1,0,1,0,1803,1,0
5,0,0,3,1,1,0,0,3,0,1671,1,0
1,0,0,0,0,0,0,0,1,0,1445,3,0
0,0,0,0,1,0,1,0,1,0,1503,2,0
1,0,0,0,1,1,1,0,1,0,372,1,0
0,0,0,0,0,1,1,0,2,0,2805,3,0
5,0,0,4,1,0,1,0,0,0,2885,0,0
2,0,0,0,0,1,0,0,3,0,683,0,0
0,0,0,0,0,0,0,0,2,0,2448,2,0
2,0,0,1,1,0,0,0,2,0,435,0,0
3,0,0,2,0,0,0,0,2,0,427,3,0
4,0,0,3,0,0,1,0,3,0,110,1,0
0,0,0,0,1,0,0,0,0,0,2211,3,0
1,0,0,1,0,0,0,0,2,0,2008,1,0
3,0,0,2,1,1,1,0,2,0,865,1,0
4,0,0,2,1,0,0,0,2,0,1145,0,0
5,0,0,1,1,1,0,0,0,0,2104,2,0
2,0,0,1,1,0,0,0,1,0,470,1,0
1,0,0,1,1,0,1,0,0,0,2721,1,0
2,0,0,0,0,1,0,0,1,0,2325,2,0
3,0,0,1,1,1,0,0,3,0,2159,0,0
3,0,0,3,0,0,1,0,2,0,1634,1,0
4,0,0,2,0,0,1,0,3,0,2685,3,0
4,0,0,1,0,1,0,0,2,0,1832,2,0
3,0,0,2,0,0,0,0,2,0,405,0,0
2,0,0,1,1,0,1,0,3,0,1360,2,0
3,0,0,0,1,1,1,0,0,0,1320,2,0
2,0,0,1,1,1,0,0,3,0,733,2,0
3,0,0,2,0,0,1,0,2,0,2602,2,0
1,0,0,1,0,1,1,0,2,0,2049,1,0
4,0,0,3,0,1,1,0,0,0,105,1,0
2,0,0,2,0,0,1,0,1,0,2597,0,0
5,0,0,2,0,0,0,0,3,0,381,3,0
4,0,0,0,0,1,1,0,0,0,2849,3,0
1,0,0,1,1,1,0,0,3,0,2249,1,0
2,0,0,2,0,1,0,0,2,0,2890,2,0
2,0,0,0,0,1,1,0,1,0,287,0,0
0,0,0,0,0,1,0,0,3,0,2928,0,0
3,0,0,2,0,1,1,0,2,0,2836,2,0
0,0,0,0,0,0,1,0,1,0,635,1,0
3,0,0,2,0,1,0,0,0,0,2326,2,0
5,0,0,4,0,1,0,0,3,0,1526,0,0
4,0,0,3,1,0,1,0,3,0,2889,1,0
3,0,0,0,0,1,1,0,0,0,1450,0,0
4,0,0,2,0,1,0,0,3,0,2741,1,0
0,0,0,0,0,0,0,0,0,0,1421,1,0
3,0,0,2,1,1,0,0,2,0,1006,3,0
4,0,0,4,0,1,0,0,3,0,2298,0,0
5,0,0,5,1,0,1,0,3,0,119,0,0
0,0,0,0,1,0,1,0,2,0,2014,1,0
3,0,0,1,1,1,0,0,1,0,1424,2,0
0,0,0,0,1,0,0,0,2,0,2388,1,0
1,0,0,1,0,1,0,0,3,0,2887,1,0
2,0,0,2,0,0,1,0,3,0,2418,1,0
0,0,0,0,0,0,1,0,1,0,762,1,0
0,0,0,0,0,0,0,0,1,0,1021,1,0
0,0,0,0,1,1,0,0,0,0,2816,2,0
0,0,0,0,1,0,1,0,3,0,2137,2,0
1,0,0,1,1,1,0,0,3,0,1266,0,0
5,0,0,3,0,0,0,0,1,0,269,0,0
0,0,0,0,1,0,1,0,2,0,2510,3,0
0,0,0,0,0,1,0,0,0,0,1582,3,0
0,0,0,0,1,0,0,0,2,0,232,0,0
3,0,0,1,0,0,1,0,3,0,1584,2,0
5,0,0,2,0,1,0,0,2,0,998,2,0
4,0,0,2,1,1,1,0,1,0,1965,0,0
5,0,0,1,1,0,0,0,2,0,1082,3,0
0,0,0,0,1,0,0,0,0,0,369,2,0
4,0,0,3,0,1,1,0,2,0,2750,1,0
0,0,0,0,1,0,0,0,0,0,1065,2,0
4,0,0,2,1,1,1,0,0,0,2896,3,0
5,0,0,4,0,1,0,0,2,0,2471,1,0
5,0,0,3,1,0,0,0,0,0,1395,1,0
3,0,0,3,1,1,0,0,0,0,1658,2,0
1,0,0,1,0,1,1,0,1,0,1489,2,0
0,0,0,0,1,1,1,0,3,0,1638,1,0
2,0,0,2,0,0,0,0,3,0,632,3,0
3,0,0,0,1,1,0,0,0,0,699,0,0
1,0,0,1,1,1,1,0,0,0,458,1,0
2,0,0,2,0,1,0,0,2,0,420,2,0
4,0,0,4,1,0,1,0,0,0,1344,2,0
5,0,0,1,1,1,1,0,0,0,938,0,0
0,0,0,0,1,1,0,0,0,0,1389,3,0
4,0,0,4,1,1,1,0,0,0,427,3,0
1,0,0,0,1,0,1,0,0,0,312,0,0
3,0,0,1,0,1,1,0,1,0,855,0,0
4,0,0,4,1,0,0,0,3,0,567,2,0
0,0,0,0,1,1,1,0,2,0,1106,2,0
1,0,0,0,1,1,0,0,3,0,2102,3,0
0,0,0,0,0,0,0,0,0,0,2745,2,0
0,0,0,0,1,0,1,0,1,0,2242,0,0
1,0,0,0,0,1,1,0,0,0,2971,0,0
4,0,0,4,0,0,0,0,0,0,2968,3,0
1,0,0,0,1,0,0,0,1,0,1905,1,0
5,0,0,3,1,1,0,0,0,0,364,1,0
3,0,0,3,0,0,1,0,1,0,2950,3,0
4,0,0,0,1,1,1,0,0,0,749,2,0
4,0,0,4,1,1,1,0,2,0,2018,2,0
4,0,0,3,0,0,0,0,1,0,1992,2,0
2,0,0,1,0,0,0,0,1,0,1976,3,0
0,0,0,0,0,0,0,0,0,0,2819,3,0
4,0,0,2,0,0,0,0,2,0,469,3,0
2,0,0,0,1,0,1,0,0,0,1006,0,0
5,0,0,4,0,1,1,0,3,0,2791,1,0
1,0,0,1,1,0,0,0,2,0,2639,3,0
2,0,0,1,1,0,1,0,2,0,2323,2,0
5,0,0,5,1,0,0,0,2,0,2157,2,0
4,0,0,1,0,1,1,0,0,0,1525,1,0
4,0,0,3,1,0,0,0,1,0,1741,1,0
5,0,0,2,0,1,0,0,1,0,2067,1,0
2,0,0,0,0,0,1,0,3,0,334,3,0
1,0,0,1,0,1,1,0,1,0,989,1,0
4,0,0,3,0,1,0,0,0,0,147,0,0
1,0,0,0,1,0,0,0,2,0,1936,1,0
2,0,0,1,1,1,0,0,1,0,649,2,0
2,0,0,1,1,0,1,0,2,0,1027,1,0
5,0,0,2,0,1,1,0,2,0,220,3,0
5,0,0,3,0,1,1,0,1,0,1486,0,0
5,0,0,2,0,1,0,0,0,0,1036,0,0
0,0,0,0,1,1,0,0,1,0,470,2,0
2,0,0,2,1,0,1,0,0,0,2922,0,0
4,0,0,4,0,1,1,0,1,0,189,2,0
5,0,0,3,0,0,1,0,2,0,835,1,0
3,0,0,1,1,0,0,0,0,0,2526,2,0
1,0,0,1,1,1,0,0,1,0,169,0,0
2,0,0,1,0,1,1,0,0,0,2115,0,0
0,0,0,0,0,1,0,0,3,0,639,1,0
2,0,0,2,1,0,1,0,0,0,1274,2,0
1,0,0,0,0,1,0,0,1,0,1830,0,0
5,0,0,5,1,0,0,0,0,0,211,1,0
2,0,0,1,1,0,0,0,0,0,2742,2,0
1,0,0,0,0,0,0,0,3,0,237,1,0
1,0,0,0,0,1,0,0,2,0,2329,1,0
3,0,0,3,0,1,0,0,0,0,1460,2,0
1,0,0,1,0,1,1,0,2,0,1921,1,0
2,0,0,0,1,0,0,0,2,0,1117,0,0
0,0,0,0,0,1,0,0,1,0,1915,0,0
3,0,0,0,0,1,0,0,0,0,599,0,0
0,0,0,0,0,0,0,0,1,0,2025,2,0
2,0,0,2,1,0,0,0,1,0,818,0,0
2,0,0,0,1,0,1,0,2,0,1492,3,0
4,0,0,2,1,0,0,0,0,0,2213,2,0
2,0,0,2,0,1,0,0,2,0,1391,2,0
0,0,0,0,0,1,0,0,3,0,1477,0,0
1,0,0,1,0,0,0,0,1,0,1904,2,0
3,0,0,3,1,1,0,0,1,0,723,1,0
0,0,0,0,1,0,1,0,3,0,2279,2,0
0,0,0,0,1,0,1,0,1,0,1604,1,0
0,0,0,0,1,0,1,0,0,0,2846,2,0
0,0,0,0,0,1,1,0,0,0,2606,1,0
3,0,0,1,1,0,1,0,0,0,2286,3,0
2,0,0,1,1,1,0,0,0,0,2297,1,0
2,0,0,0,1,0,1,0,1,0,980,0,0
3,0,0,1,1,0,0,0,0,0,140,1,0
5,0,0,3,1,0,1,0,3,0,1581,2,0
0,0,0,0,1,0,0,0,0,0,166,3,0
2,0,0,2,0,1,1,0,0,0,2987,0,0
3,0,0,3,0,0,1,0,1,0,926,0,0
3,0,0,2,1,1,1,0,0,0,289,3,0
3,0,0,3,0,0,0,0,3,0,2970,3,0
0,0,0,0,0,1,0,0,3,0,850,2,0
0,0,0,0,0,0,0,0,3,0,2998,2,0
5,0,0,3,1,0,1,0,3,0,2121,1,0
4,0,0,0,1,1,0,0,0,0,1084,0,0
5,0,0,3,0,1,0,0,3,0,2761,3,0
4,0,0,0,0,1,0,0,2,0,1128,1,0
2,0,0,2,1,1,1,0,2,0,653,2,0
0,0,0,0,0,0,1,0,1,0,1690,2,0
4,0,0,3,1,0,0,0,3,0,705,2,0
2,0,0,1,0,0,1,0,0,0,2911,2,0
1,0,0,1,1,1,0,0,3,0,2511,2,0
4,0,0,3,1,1,0,0,2,0,940,1,0
0,0,0,0,0,0,0,0,0,0,1643,1,0
4,0,0,0,0,1,0,0,2,0,2929,2,0
2,0,0,2,1,1,1,0,0,0,1263,0,0
3,0,0,1,1,0,0,0,0,0,822,3,0
3,0,0,3,0,0,1,0,2,0,2494,1,0
0,0,0,0,1,1,0,0,2,0,1132,2,0
5,0,0,5,0,1,0,0,1,0,2366,0,0
1,0,0,1,1,1,1,0,1,0,2913,1,0
3,0,0,0,0,1,0,0,3,0,291,0,0
2,0,0,0,0,0,1,0,3,0,2142,0,0
0,0,0,0,1,0,1,0,2,0,919,3,0
5,0,0,3,0,0,0,0,2,0,2543,2,0
3,0,0,0,0,1,0,0,2,0,1278,2,0
1,0,0,0,1,1,1,0,2,0,662,1,0
5,0,0,5,1,0,0,0,1,0,1719,0,0
0,0,0,0,1,1,1,0,3,0,2025,3,0
0,0,0,0,0,1,1,0,1,0,1650,2,0
0,0,0,0,0,0,0,0,0,0,2021,3,0
2,0,0,2,1,0,0,0,3,0,786,1,0
3,0,0,0,1,0,1,0,0,0,1375,2,0
3,0,0,3,1,1,0,0,1,0,1585,0,0
3,0,0,2,1,1,0,0,3,0,1965,1,0
2,0,0,0,0,0,1,0,1,0,1227,0,0
1,0,0,0,0,1,1,0,3,0,1633,1,0
2,0,0,1,1,0,0,0,3,0,1704,0,0
1,0,0,1,0,0,1,0,0,0,2375,2,0
4,0,0,1,1,1,1,0,3,0,2476,2,0
4,0,0,3,1,0,0,0,0,0,749,1,0
4,0,0,4,1,1,1,0,3,0,1693,0,0
0,0,0,0,1,1,0,0,3,0,129,1,0
2,0,0,2,1,0,1,0,3,0,2000,0,0
0,0,0,0,1,1,0,0,2,0,2326,3,0
3,0,0,3,0,1,0,0,0,0,133,0,0
0,0,0,0,1,0,0,0,0,0,2141,1,0
4,0,0,3,1,0,0,0,3,0,620,0,0
4,0,0,3,0,1,0,0,2,0,2748,3,0
4,0,0,4,0,0,1,0,1,0,2104,0,0
3,0,0,1,1,1,0,0,2,0,1710,3,0
2,0,0,0,0,1,0,0,3,0,1943,1,0
1,0,0,0,0,0,0,0,0,0,1936,1,0
5,0,0,3,1,0,1,0,0,0,231,2,0
4,0,0,4,1,1,0,0,2,0,1388,3,0
2,0,0,1,1,0,0,0,2,0,1692,0,0
3,0,0,1,1,0,0,0,3,0,1953,3,0
5,0,0,5,1,1,1,0,2,0,2805,3,0
0,0,0,0,1,1,1,0,1,0,2468,0,0
